ID,m/z,Retention time (min),Ion mode,Metabolites,Compound ID,Super Class,Class,Sub Class,kegg,Score,Fragmentation Score,Adducts,Formula,Mass Error (ppm),C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
9.58_175.0635n,176.0708083,9.576483333,pos,Indoleacetic acid,HMDB0000197,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,C00954,57.5,91.1,"M+H, M+Na",C10H9NO2,1.161713214,18.76883585,14.47597472,15.72080294,2.463905666,16.398913,10.53793389,26.32474137,51.60416364,26.41016141,26.16185138,23.78971751,16.36934946,26.33389129,15.53783503,13.98444389,22.19438674,21.69117519,8.257984242,28.2900114,6.985817616,12.09042102,9.914167729,27.53902458,14.88825548,21.80524395,28.43490309,13.63650806,6.615560874,35.29135044,9.156756798,25.33063063,7.391818992,9.583419123,8.327621037,9.649754297,6.497164741,75.8419499,5.589107337,14.15106079,19.81587361,23.82662977,6.050746075,23.05419888,8.495668428,5.443875719,32.05813291,5.815317943,16.00256907,21.89497672,16.33916642,2.574289243,2.904526261,4.049436903,7.909608703,4.189979658,3.58682803,1.972303057,3.807720064,1.80667604,1.945514189,10.66686875,1.904885772,7.041589549,7.876349158,7.169350651,5.81417222,8.825617721,5.070539298,8.784377025,39.47459623,24.84092344,5.973763972,4.766465369,2.531691986,30.71474785,8.73173939,3.730693293,3.390392601,3.046655934,3.105006185,7.24685658,13.77339027,10.30035488,2.860421853,2.326279014,10.82226148,5.076611563,8.062628301,14.0412517,3.542181291,3.785285095,9.046508976,3.164704991,4.096655789,8.892290257,2.27868192,22.31091206,3.125832507,2.026580399,4.167538721,3.887501228,2.462264399,4.949513049,2.75044426,8.182081054,9.457639834,12.64203852,8.84162898,4.586916355,9.482204986,18.57577161,7.448606622,1.975492291,2.405873058,2.110787521,4.841253355,13.17059487,13.23112441,3.931045545,3.767056723,20.72239131,8.366076552,40.73460279,1.920844078,9.16386773,15.03555773,19.35852306,11.59218656,8.636329293,6.357854097,2.699984771,13.39158879,3.404899331,6.42726828,14.74160008,2.66231692,4.32627095,8.374698421,53.28909628,4.499288907,5.749890503,1.902543547,8.979362145,6.677641337,11.54839285,18.14050468,3.924294012,7.612907282,1.520752066,15.55372557
1.30_184.0737m/z,184.0736898,1.299816667,pos,Phosphocholine,3318,Organic nitrogen compounds,Organonitrogen compounds,Quaternary ammonium salts,C00588,57.4,91.8,M+H,C5H14NO4P,2.01473997,456.9724243,495.1789158,724.8597531,437.5144043,339.2421079,331.0851963,783.051,482.9702013,436.1909158,291.6345034,373.3780333,387.6260435,387.0888317,260.0925,447.080755,339.1179966,308.3546353,702.9063212,408.3081441,270.2214726,529.6931628,495.5454593,390.353346,582.1921397,593.2491048,315.0523695,340.8895233,360.0691853,535.9386467,680.2960618,462.4929865,491.5586854,485.6967842,395.0007614,811.5284211,365.4801326,623.9686484,681.0106883,464.4918917,525.561678,478.8538999,374.7541069,444.1661076,450.9834205,435.2269843,420.2284131,310.6192394,502.0022151,339.4207585,671.9071056,537.2947679,1535.614954,1548.630821,1297.443591,677.3222655,1163.802492,447.0816528,2366.783326,717.0378795,388.5507937,516.4377036,903.0697242,1149.303965,387.4698929,550.8069432,1016.137498,723.6056487,1217.343596,567.7561962,946.8154116,419.2243379,542.7417126,761.74125,462.8859639,354.3394616,582.3132968,146.0495679,1396.009916,2320.545569,772.5145928,429.3262375,1180.020309,883.8000132,777.8052708,684.8239776,362.7265627,706.47701,316.3798532,678.2444484,477.5349481,1534.869739,478.8965709,293.9954714,228.828867,538.710007,707.7250582,517.7227204,880.6471956,673.0704594,403.8925343,672.4243352,2152.333921,718.0047858,662.9526356,205.0954159,779.8420964,956.32911,708.1207469,1200.817889,1312.230088,444.2704447,358.8246528,1479.703538,1028.925845,1085.893211,405.2332736,378.4536317,259.154307,488.1971421,1114.999923,717.3591613,592.0366146,1092.200672,1209.304284,886.3137269,791.4886413,471.9599772,817.9514745,1052.944294,993.1888089,1151.231671,240.8683495,1420.824999,1291.656006,523.0224704,815.728581,1661.40387,195.3598691,31.76685579,889.5853524,450.565273,492.4246885,177.6039263,796.3676242,248.6884402,756.7999071,526.4749479,194.9346037,2894.483224,223.2516618
1.38_666.2235n,689.2127451,1.37745,pos,Stachyose,HMDB0003553,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,C01613,57.4,92.9,"M+Na, M+K",C24H42O21,2.500830417,17.21804364,14.98888899,17.81640917,43.70399384,51.34006568,13.23986905,18.7966873,21.15882817,13.45219003,19.94888391,21.48292877,14.05552362,24.08094498,46.49705954,23.23002999,8.936035396,7.987042672,10.05549285,77.60184202,37.00268782,17.68075167,19.26307769,31.84664995,40.74682613,36.89943061,7.276461103,45.24530123,2.145789662,23.91795506,32.52298322,13.91291152,14.97409961,24.37822245,6.036934174,54.98927484,17.97021404,46.84755151,47.58224875,12.58400957,20.91844429,21.93676079,62.90406701,18.47527677,26.12383454,5.566279492,45.51839965,13.50571374,21.6568174,39.41762598,29.23040468,15.18227194,12.19290989,45.11361673,503.6568979,76.54429751,44.70625902,106.0519218,24.99259545,13.49483702,263.3067184,611.071094,112.6343666,60.07499116,82.67625776,19.62690318,14.72475386,31.33818231,261.9127528,413.5402878,1122.829536,1479.162599,119.0029228,87.8940758,313.4351942,283.936366,1914.170411,495.6501931,22.87287542,1.124849455,81.27631596,954.9354364,671.1607883,131.9681231,306.9504081,91.94284257,1554.650543,77.29319457,832.4919649,1636.138368,182.0714087,122.5958248,502.5997273,69.35753469,715.7997703,43.29472421,43.60139099,1674.940853,40.84297014,173.5472656,10.45052389,62.19110738,0.799405859,759.4201103,9.568407084,345.6935986,159.2105506,888.1579882,1071.258339,200.7502127,142.0484023,74.06894036,36.19151314,40.50679909,47.43567614,67.93665841,778.386978,1406.328475,1474.646078,268.5062888,192.668306,47.98488743,587.8334186,27.97131845,2.750588439,334.8469926,595.4637061,1738.516721,72.81563297,266.9494256,439.8101759,167.4774945,288.0206031,25.78146057,36.86783413,191.5947219,104.1559874,157.2132762,2048.075092,26.77305767,43.90371212,760.4373758,52.6156095,383.1655356,99.93622857,314.6413525,925.9351566,929.0109051,538.3232159,148.8235077,1384.887952
6.18_311.1236n,312.1308271,6.175783333,pos,"N2,N2-Dimethylguanosine",HMDB0004824,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Unclassified,,57.4,94.7,"M+H, M+Na",C12H17N5O5,1.870583756,121.1746568,102.0229414,68.15681663,11.66115357,60.50097494,57.65645319,193.955289,127.9634991,51.70351451,49.42835279,122.7503357,85.00642601,65.09833459,90.79413439,164.9757768,143.2918177,88.37590556,123.4941991,140.9183749,56.10788406,53.78936246,57.43342406,262.2419176,114.5994878,212.5670919,161.527266,113.3143829,57.49658479,118.2933529,79.22642479,60.21483726,88.63500107,46.23859411,43.0728197,159.6842288,38.00333498,164.0748653,117.9106846,59.99670516,62.68453273,55.03209112,42.48810042,151.6651254,76.46810443,19.19894394,149.2975485,157.407653,153.7431648,91.10019835,209.4624721,4.803817381,8.924252939,9.228785097,12.01195544,8.547407231,7.404219235,8.728926357,11.45716224,4.37102505,5.892069657,29.31963363,6.884717841,9.320732453,12.34377201,4.412297185,6.066873132,6.877897825,6.66081255,9.428075247,17.18456631,21.10722045,6.586642964,6.767597265,4.090894091,76.10290251,8.702387347,10.03799937,8.943728337,26.6283352,9.091685082,8.335387036,18.25701785,7.143772341,8.460521655,5.034378736,28.84337673,5.189543868,19.72076797,6.286202316,11.82707585,9.563548172,5.710604729,11.76379907,4.031273044,14.26901704,3.993366499,14.18488498,7.505570715,7.652699285,11.34728785,6.816812272,6.940428933,32.79539216,6.156311813,18.10843289,27.64666038,9.203112387,12.71279092,8.509320303,22.06615756,7.430074141,4.876234312,11.3235187,4.406576468,6.691992846,12.20430176,25.86795002,21.90472894,5.112390124,5.445963012,5.885227978,9.406456924,10.31491397,7.295912531,3.165486697,13.42660859,26.07305799,113.509635,8.868848339,6.365029884,5.024224877,12.82882474,19.07383726,7.461207371,17.40402176,6.079348329,6.196423248,33.59853402,31.37170543,18.91894902,5.418121685,8.33901026,49.95991749,5.634573627,11.74837382,17.12119093,16.93723365,16.96709581,12.38327229,24.57179099
2.19_244.0701n,243.0628559,2.19305,neg,Uridine,90,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Unclassified,C00299,57.3,90.7,"M-H, M+FA-H",C9H12N2O6,2.442646383,902.0204121,1669.477975,2142.641181,900.3457752,2430.097516,1661.160475,1350.567965,2087.176311,2107.165918,2039.20715,1.01E-12,1515.791453,1963.992904,2452.011902,2193.676829,1508.08202,2313.709815,1545.252927,2391.662758,1345.074318,1386.67919,2017.206502,1442.919401,1628.99501,1655.811805,1862.517379,866.4476688,3550.745855,569.3984347,1272.888229,2259.531402,2291.443544,1663.008254,1600.425726,236.8588516,1803.585713,1481.91052,365.1224408,1961.441178,2934.285736,1705.977727,1696.459679,1982.147223,1159.065073,2357.563231,2074.962685,1138.53709,1235.842424,1077.945066,2299.224975,1180.69782,1517.573107,576.192772,980.7707946,1060.884146,1904.38011,805.7929234,1606.570792,1241.287639,1024.015569,737.1019649,1102.448061,1476.327327,1190.482725,931.673549,1986.505182,1680.052042,2666.382224,1787.921374,596.1248794,992.1099191,1258.120795,808.0957704,1091.889729,1456.702086,1581.863881,281.1739104,1109.224433,1195.213874,1625.114539,553.6689663,972.9856694,824.5374573,756.1740049,383.9079292,804.9486642,1293.270817,1290.111843,226.428895,590.7600904,1282.765567,1056.761858,1919.446821,973.208993,2209.25223,2199.747722,1004.501927,1124.306448,2827.644282,1741.499547,3166.433962,569.1451721,1196.429839,1531.812583,940.9759794,988.2927346,1000.615762,1004.53792,806.3968601,1096.00839,504.7108115,1313.962517,701.610663,1328.959659,2427.502884,1324.285032,476.0349898,444.4860304,1182.876488,1085.744274,865.4374376,549.730915,1509.818976,895.6319639,1620.462755,413.4951035,1186.101579,1915.693519,2932.546746,1576.469316,1441.409688,725.1864333,1066.55718,565.1345415,378.0073748,1255.84154,794.3562092,537.111679,95.2656273,1521.456885,610.729632,840.4559504,762.2009531,943.6876203,501.5646738,888.1217637,668.0777422,775.658767,2448.042543,1375.657209
3.15_137.0461m/z,137.0460606,3.147283333,pos,Hypoxanthine,83,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,C00262,57.3,94.4,M+H,C5H4N4O,2.009706928,3137.377911,2992.951634,2395.111978,1576.89729,2208.054792,1995.210761,3949.742639,2064.726708,1846.667812,2096.521563,1361.102121,3602.076722,2105.57798,2012.914976,2196.523677,1693.146838,1158.344154,3260.2156,1371.418353,2053.930418,3928.5501,4211.468855,1349.997047,2599.062422,2114.995138,1603.461283,2354.715978,2862.000008,1287.708854,4081.665341,2018.074328,2811.935332,2036.946252,1833.826386,641.3268263,1848.24428,2131.17984,1224.704952,1839.108221,2392.471032,2020.183968,2618.792093,2289.006993,1464.867816,2745.696592,1900.729083,1460.218286,1865.974063,1557.554644,2750.310632,4015.384646,6400.688739,6161.365279,4762.142135,3719.700431,4090.127276,2604.644841,7099.608546,4640.260155,2148.879112,7128.358271,5537.537266,4370.775094,6635.950903,2766.671631,4679.288318,4419.960689,4896.31599,1887.066778,3983.834984,2806.737051,2561.772286,1784.932056,2553.304642,3107.601215,3549.025953,1194.225441,2740.497648,5047.163459,4933.092415,1720.337356,5808.143081,4154.126807,6640.934657,4169.925225,2704.264609,3685.445785,2968.18885,2287.75036,3282.005955,8003.38494,2237.523815,3983.942375,1877.717975,2854.704126,5374.346927,3253.289885,3207.723222,5339.514803,1553.729875,4346.298838,9310.493339,5124.919394,3968.32749,3393.89674,4005.931563,6329.050382,5169.626431,4089.94086,4920.733412,2247.084261,2947.763672,2760.804265,3351.591355,6873.935589,2282.931057,2389.507584,1525.751139,3203.09788,5267.622977,3973.939353,2881.965772,3832.679749,6082.013388,3786.700109,5034.501264,4214.705723,4555.532874,8420.228608,4451.888687,4298.827605,1652.348511,3494.004281,7004.074205,6479.369591,3171.794008,4619.463794,2779.20235,907.2305143,3661.266615,2204.013192,3163.615636,4043.817241,5045.827803,1786.739219,3809.951065,4471.810187,1510.226375,8116.878629,8305.882696
3.22_267.0743m/z,267.0743141,3.2168,neg,Inosine,HMDB0000195,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Unclassified,C00294,57.3,92.6,M-H,C10H12N4O5,3.062622106,1944.501921,2136.74766,698.848061,928.9274316,1039.002603,1085.532417,2985.025538,1297.99641,906.3281054,1010.020821,99.31405675,2832.626976,678.5761475,837.5617368,1007.359827,546.9094879,865.1464278,1863.833104,1083.1083,1002.840508,2884.355811,2882.169162,1788.603706,1152.079548,740.2867638,453.5749268,912.9584144,2353.411234,1099.704113,3165.779744,1250.344596,1644.631955,918.1072328,816.4840836,409.6649519,884.9908906,822.2588978,491.5353262,632.3784664,1758.862062,1082.388594,1718.751493,759.6469917,482.6540458,2665.042492,1295.93387,558.6196963,599.4001263,526.1505631,1086.569821,3396.237992,7968.290261,5141.449301,3327.157208,3121.472005,4188.546611,2027.382951,8371.180347,4154.925915,1099.183448,4632.378729,4795.46403,4026.74516,6109.76572,2448.994995,5720.350455,4999.796036,5630.294968,1589.452123,1806.29975,1319.907051,1715.580664,706.124961,1641.449481,1287.3422,3213.300593,328.4451324,2027.467289,6778.966299,5503.648226,899.8333157,5376.033873,5082.152504,7405.711371,3552.360702,1045.182003,4555.677601,2686.109444,790.5724137,2626.775946,7181.794063,1274.751464,4277.307971,1215.39503,3595.907315,7051.129808,1888.720985,3239.423341,6002.941841,1015.679032,5070.234434,8653.743993,4338.863994,4854.270454,5086.057524,2600.618454,6140.157546,4836.861304,3992.447838,4249.508197,1327.271395,3511.299329,2401.145036,3533.960306,8417.261096,2591.573231,809.9364569,319.8117964,2502.137074,4578.479965,3543.41275,2233.588941,3641.27126,8839.39197,3937.584856,3689.82889,3282.937207,2896.261858,11440.97811,6278.175906,4983.321908,827.2387253,2987.388262,6492.815364,4834.727768,3711.752182,7543.509165,1680.798859,23.40529939,3090.150288,1549.630695,3012.759786,2275.643237,3915.987145,642.127182,2319.965613,4231.025509,851.7193636,7936.114961,4376.373239
7.89_290.1758m/z,290.1757871,7.8881,pos,Hyoscyamine,3417,Alkaloids and derivatives,Tropane alkaloids,Unclassified,C02046,57.3,92.4,M+H,C17H23NO3,2.479654278,30.45870262,1.01E-12,24.05476073,1.01E-12,1.01E-12,11.08069509,1.01E-12,0.013485615,53.68146638,1.01E-12,0.00917138,100.687425,1.01E-12,1.01E-12,0.066777099,40.11202017,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.072183059,1.01E-12,1.01E-12,1.01E-12,107.234868,170.3110153,1.01E-12,0.541000976,0.015752062,1.01E-12,0.032410215,1.01E-12,1.01E-12,1.01E-12,0.023644257,12.40914549,44.1274511,0.000114429,25.46620496,0.023330282,1.01E-12,1.01E-12,0.309250681,1.01E-12,0.006027268,50.54925717,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.000600358,0.142465191,6.073001234,1.01E-12,1.01E-12,7.528219189,1.01E-12,0.011764025,0.000698897,1.01E-12,1.01E-12,0.000653292,5.811516265,1.01E-12,1.01E-12,0.091586394,25.92953043,1.01E-12,1.01E-12,24.32023625,1.01E-12,1.01E-12,0.000488298,1.15E-05,36.1653646,1.01E-12,0.014337459,9.037587251,0.054520025,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.020859383,2.217752708,1.01E-12,1.01E-12,9.890996209,1.01E-12,1.01E-12,6.835164991,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.092956863,1.01E-12,1.01E-12,8.095684018,14.1667422,1.01E-12,81.54788108,1.01E-12,3.921698329,0.01261847,1.01E-12,1.01E-12,4.322635471,0.038956724,0.001288487,23.86617557,1.01E-12,0.162875869,1.01E-12,0.305770577,1.01E-12,28.45884629,0.358272747,1.01E-12,0.024831423,1.01E-12,21.81851494,4.685894234,0.548988389,6.029674864,0.143002936,1.01E-12,1.01E-12,0.022866197,1.01E-12,0.012104492,0.049171707,1.01E-12,0.010725153,1.01E-12,1.01E-12,5.533182391,0.117371529,1.01E-12,0.000327665,1.01E-12,0.007035099,1.999927909,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.009156204,0.000101922,1.01E-12
1.40_665.2178m/z,665.2178088,1.398816667,neg,Mannan,HMDB0029931,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,C00464,57.2,94,M-H,C24H42O21,4.843584364,2.619756655,2.293389354,3.549298221,9.641969279,11.92958205,2.038754999,2.102041101,4.308410324,3.532512148,4.629806139,1.01E-12,2.565026641,4.511198338,11.72372503,2.850167822,0.791865117,0.60980442,0.745209395,12.02622302,5.058102492,3.325740263,3.655599809,4.521579212,6.994762966,6.650183783,0.782823462,9.629397312,0.124874132,3.318552755,7.133198375,2.664987996,1.914370321,4.482487761,0.97713284,9.78608103,4.67133097,5.990588639,12.87783975,2.276113218,5.280109783,4.706343077,12.53241211,2.437301299,4.490317755,2.258438292,6.29868479,1.467512332,1.317078263,4.366928557,3.47764147,4.101393516,4.237060403,8.949077846,71.42036803,17.3031494,15.75890047,23.98191006,6.306354736,5.449336015,63.02856712,105.7846404,19.47433269,13.10896581,21.58699386,5.953168526,6.659217675,11.63435652,67.94384092,127.931325,169.5612999,346.8567599,28.19844543,17.646824,77.2570157,33.73191949,810.7065258,151.2232635,7.35159152,0.216219081,25.89917014,286.6647141,129.1803483,22.85212555,64.17126654,15.02352555,325.355491,15.74152796,271.5662265,461.1854333,38.17944516,22.01125347,104.1124431,20.47823376,219.332098,12.55203006,18.7982175,416.5626229,12.99273887,31.90168715,3.384421081,21.2696366,0.620261933,186.8953343,4.666073732,87.409623,29.00565584,190.1471763,248.0083849,47.15935384,31.48682278,11.75039198,10.78937215,10.30867784,13.27102256,16.27462453,203.1294203,224.2635945,286.6188398,69.34142962,28.01311056,8.435199923,135.4637794,7.337832073,3.113185203,63.95830789,79.17360507,663.2026493,9.268639877,51.39014392,104.1574808,34.67935784,71.56782771,8.499536133,7.043886255,24.54008274,24.72672528,32.58353624,541.4979367,2.178836895,7.787930677,225.3617894,9.86032132,53.63194797,20.07775292,74.24707891,212.8318563,177.5120303,151.1093035,27.80293518,180.0428327
1.87_364.0658m/z,364.0658194,1.872316667,pos,Guanidylic acid (guanosine monophosphate),98,Unclassified,Unclassified,Unclassified,C00144,57.2,94.3,M+H,C10H14N5O8P,1.498018033,9.38016269,25.2552584,26.15061747,19.4193857,16.89819907,22.00114556,29.72664867,28.87135965,20.50337048,27.89163407,14.21072042,0.333559418,13.20291795,10.96349025,29.65809833,16.81693904,13.55256352,27.93605829,17.3989197,15.7507591,22.15277627,20.86769793,12.12736346,12.62790565,23.58546623,7.457473059,22.09391254,23.97667678,26.54592663,75.71448929,29.76959688,22.95933738,19.50793653,37.55826523,21.61653344,21.37655248,23.56106037,12.84003927,25.30459898,25.66294834,26.82947711,17.20012487,12.35488757,22.01787625,29.78316748,25.43157324,20.17796245,19.39901604,20.31051668,22.39456369,21.73623915,260.7589218,379.2665296,21.64767075,47.47101292,9.875565981,0.166626655,76.92371891,94.8568474,0.070760289,158.7282995,324.2432029,11.20771693,43.4707592,0.08417502,23.11715481,18.2046021,113.5863126,8.902388046,91.05445782,2.568198785,1.01E-12,1.01E-12,1.01E-12,27.01739215,6.246848885,0.20030854,6.095750035,303.3253444,0.521210984,1.01E-12,398.7905401,79.96157142,46.78179258,396.541227,5.556386279,13.48223618,4.219858345,0.102353434,0.465443969,322.5613142,0.324600264,0.151558155,1.01E-12,2.087293272,69.93564547,1.851454489,2.510037053,52.2403625,1.523146183,1.631717816,614.0628049,6.933643612,62.35231319,13.0280677,11.21778898,111.967969,11.45414742,129.8226325,25.7256976,2.654356044,4.265511876,3.973820182,1.471252811,130.5274398,6.661754475,5.281068163,10.08397289,0.504798825,74.59865724,5.978937949,2.587431734,48.88777706,263.7164281,23.08970511,97.39449277,0.921691485,21.91472032,166.8940752,31.92429089,5.045523487,1.01E-12,2.910566497,446.2402003,198.0706343,4.479094837,629.4153724,83.71284275,3.387385538,19.43579976,0.89147873,0.83419338,12.40808636,267.5715544,2.331338557,9.107658119,70.49898912,0.327992292,81.14176779,46.88645227
1.94_662.1046m/z,662.1046169,1.936083333,neg,Nicotinamide adenine dinucleotide (NAD),101,Unclassified,Unclassified,Unclassified,C00003,57.2,95,M-H,C21H27N7O14P2,4.179480909,38.15534191,45.91047568,15.58135577,1.01E-12,23.01488278,24.0524517,67.46959509,7.043174298,7.170513361,43.18318252,1.01E-12,63.46918712,9.019634448,19.50376969,17.52702645,7.122443184,14.76146531,32.2655688,3.879599656,21.77354174,62.3764652,42.17886675,30.20237525,12.77926375,7.206730133,5.46644908,19.27922329,10.1899755,1.451230386,72.7784833,12.9488819,24.7297335,10.22805406,13.60720278,1.11308926,13.93655119,15.13846387,1.01E-12,21.97580716,19.20805252,20.70860293,47.07597832,10.41423459,3.944416206,29.51363978,6.15374956,8.723757256,10.50823358,7.788688492,23.31090749,1.01E-12,65.9819148,25.14008171,15.41398869,22.40019261,4.35946877,1.01E-12,0.294907509,0.337987229,1.01E-12,1.01E-12,75.98259697,5.120994009,60.10319127,1.01E-12,22.08902433,8.407284954,13.51217497,1.121710021,6.177534809,1.01E-12,1.01E-12,1.01E-12,1.01E-12,8.458232528,0.084596532,0.097427509,1.01E-12,6.909483304,0.090994746,1.01E-12,30.37904959,2.184318568,134.3176182,70.6824679,1.01E-12,34.66040268,1.01E-12,1.01E-12,1.01E-12,0.060291146,1.01E-12,1.01E-12,0.088908092,0.307770566,0.216691421,0.070263222,0.087633235,0.218064949,1.01E-12,1.01E-12,119.0451521,1.01E-12,0.940741382,19.12889191,4.155136246,0.245836966,1.01E-12,79.88546957,7.186794985,0.166867682,1.906667457,21.28168739,1.01E-12,7.498362363,1.01E-12,1.813028048,1.01E-12,1.01E-12,0.461481211,0.054730837,0.070392608,45.50935814,96.79648833,0.814212849,103.607664,1.01E-12,5.241421861,1.01E-12,16.74217706,1.129202396,1.01E-12,1.01E-12,6.285506784,73.83258853,1.01E-12,182.8287865,17.58845608,1.01E-12,0.092699734,1.01E-12,0.203628619,1.01E-12,1.107437754,1.01E-12,1.983554353,7.570460617,1.01E-12,1.01E-12,0.556815834
14.71_495.3327n,496.3403456,14.70643333,pos,LysoPC(0:0/16:0),HMDB0240262,Lipids and lipid-like molecules,Glycerophospholipids,Glycerophosphocholines,,57.2,87.5,"M+H-H2O, M+H",C24H50NO7P,0.456766982,4952.291416,14374.83843,34475.6636,5945.890723,14695.10555,21867.58996,542.551702,24023.83847,13931.88441,14938.54321,23054.18029,453.82754,18527.12826,97783.80517,15108.66661,28971.83685,38257.42608,8247.747206,24053.1538,15413.15109,1642.84525,11585.5803,30475.93257,47286.68581,24708.57753,41953.33345,9192.39664,12092.52382,15391.17336,1454.820808,22002.13672,39571.1128,22131.93686,14156.15422,8347.794195,17419.58502,16596.91877,8100.721807,10579.18882,5831.414956,19725.21815,42897.45169,53124.65314,10258.19689,8782.78448,15276.60897,2048.319934,14027.78252,17141.01565,27410.35568,6137.374239,1882.344287,7293.184444,6727.6695,3736.01018,3484.637366,4209.271086,2497.714852,2950.836659,3471.745333,5490.176626,2464.235503,6602.119544,1766.127315,5945.837445,3193.339832,4602.19715,2990.803861,4658.57689,15371.42997,5046.046972,6823.421865,8311.395511,8145.162852,6327.205313,7866.026513,3633.428358,7505.643375,4138.979954,6142.091433,2392.521993,3211.723023,7268.449233,1507.305274,10594.06796,18511.47244,3331.756498,6022.031722,12335.00058,8801.401175,1666.565499,7450.468431,7239.553509,8860.292015,4473.952896,2503.644921,9520.926955,3119.526087,3557.148264,6740.450388,7652.02888,2969.691145,8327.238505,2936.419903,3799.623109,5613.210243,2420.244777,4088.037075,2376.262295,4927.871219,11389.0972,7056.927186,2291.795134,8947.506433,3611.330164,4268.31451,3787.039787,2241.322344,4205.694144,1759.155637,5963.578096,6735.402879,5415.140468,6509.496481,3689.511565,1870.348043,1869.358613,8395.984104,3725.277883,7896.712864,2202.318506,7967.522263,3278.325113,8770.186845,3495.720147,3870.974373,3108.179689,5321.414626,37341.26325,8681.941294,4893.751395,4066.009135,3893.544067,7025.225422,10804.33204,7285.477914,213.2691738,4593.306057,2967.866599,67035.07633
